"pop_name","sim","init_total_age1plus","init_vulnerable_ageplus","init_adults_ageplus","adult_frac_within_vulnerable"
"Suwannee",520,10975,3559,3084,0.866535543692048
"Suwannee",521,10975,5055,4313,0.853214638971316
"Suwannee",522,10975,4009,3391,0.845846844599651
"Suwannee",523,10975,4624,3590,0.776384083044983
"Suwannee",524,10975,4063,3381,0.83214373615555
"Suwannee",525,10975,4210,3589,0.85249406175772
"Suwannee",526,10975,5924,5559,0.938386225523295
"Suwannee",527,10975,7555,4609,0.610059563203177
"Suwannee",528,10975,4663,4257,0.912931589105726
"Suwannee",529,10975,6392,6143,0.9610450563204
"Suwannee",530,10975,5394,5043,0.934927697441602
"Suwannee",531,10975,3993,3573,0.894815927873779
"Suwannee",532,10975,6476,5722,0.883570105003088
"Suwannee",533,10975,4957,4571,0.922130320758523
"Suwannee",534,10975,6225,5151,0.827469879518072
"Suwannee",535,10975,6716,5266,0.784097677188803
"Suwannee",536,10975,3890,3470,0.892030848329049
"Suwannee",537,10975,5502,5243,0.9529262086514
"Suwannee",538,10975,5676,4236,0.74630021141649
"Suwannee",539,10975,5108,4635,0.907400156617071
"Suwannee",540,10975,1655,1346,0.813293051359517
"Suwannee",541,10975,4797,4577,0.954138002918491
"Suwannee",542,10975,6335,4303,0.679242304656669
"Suwannee",543,10975,5197,4812,0.925918799307293
"Suwannee",544,10975,3848,3339,0.867723492723493
"Suwannee",545,10975,4098,3525,0.860175695461201
"Suwannee",546,10975,5546,4807,0.8667508113956
"Suwannee",547,10975,6563,4686,0.714002742648179
"Suwannee",548,10975,6632,6225,0.938630880579011
"Suwannee",549,10975,5167,4237,0.820011612154055
"Suwannee",550,10975,5564,5162,0.927749820273185
"Suwannee",551,10975,6521,5248,0.804784542248121
"Suwannee",552,10975,5460,3552,0.650549450549451
"Suwannee",553,10975,4283,3648,0.851739434975484
"Suwannee",554,10975,5747,4466,0.777101096224117
"Suwannee",555,10975,6914,6318,0.9137980908302
"Suwannee",556,10975,5597,4394,0.785063426835805
"Suwannee",557,10975,6001,5091,0.84835860689885
"Suwannee",558,10975,3475,2705,0.77841726618705
"Suwannee",559,10975,4627,4466,0.965204236006051
"Suwannee",560,10975,5065,4612,0.910562685093781
"Suwannee",561,10975,4549,4116,0.904814244888987
"Suwannee",562,10975,5639,5216,0.924986699769463
"Suwannee",563,10975,6193,5831,0.941546907799128
"Suwannee",564,10975,4961,4645,0.936303164684539
"Suwannee",565,10975,4151,3405,0.820284268850879
"Suwannee",566,10975,6536,5034,0.770195838433293
"Suwannee",567,10975,4242,3710,0.874587458745875
"Suwannee",568,10975,3279,2959,0.902409271119244
"Suwannee",569,10975,5056,3641,0.720134493670886
"Suwannee",570,10975,3947,3318,0.840638459589562
"Suwannee",571,10975,5959,5259,0.88253062594395
"Suwannee",572,10975,6073,4765,0.784620451177342
"Suwannee",573,10975,4726,3485,0.737410071942446
"Suwannee",574,10975,3077,2990,0.971725706857329
"Suwannee",575,10975,6052,4996,0.825512227362855
"Suwannee",576,10975,5691,5381,0.945528026708839
"Suwannee",577,10975,3451,3163,0.916545928716314
"Suwannee",578,10975,4518,2743,0.607127047366091
"Suwannee",579,10975,5076,3678,0.724586288416076
"Suwannee",580,10975,4748,3634,0.765374894692502
"Suwannee",581,10975,4571,3068,0.671187923867863
"Suwannee",582,10975,5891,4105,0.696825666270582
"Suwannee",583,10975,2971,2734,0.920228879165264
"Suwannee",584,10975,5607,5253,0.936864633493847
"Suwannee",585,10975,3484,3172,0.91044776119403
"Suwannee",586,10975,5564,3993,0.71764917325665
"Suwannee",587,10975,6447,4373,0.67829998448891
"Suwannee",588,10975,5009,4592,0.916749850269515
"Suwannee",589,10975,3090,2789,0.902588996763754
"Suwannee",590,10975,6603,5265,0.797364834166288
"Suwannee",591,10975,5698,4063,0.713057213057213
"Suwannee",592,10975,4055,3628,0.894697903822441
"Suwannee",593,10975,5676,5157,0.908562367864693
"Suwannee",594,10975,5295,4925,0.930122757318225
"Suwannee",595,10975,5370,4266,0.794413407821229
"Suwannee",596,10975,5727,5001,0.87323205866946
"Suwannee",597,10975,7484,5762,0.769909139497595
"Suwannee",598,10975,5549,4959,0.893674535952424
"Suwannee",599,10975,5705,5404,0.947239263803681
"Suwannee",600,10975,5759,4441,0.771140823059559
"Suwannee",601,10975,4481,3924,0.875697388975675
"Suwannee",602,10975,2866,2468,0.861130495464061
"Suwannee",603,10975,4979,4377,0.879092187186182
"Suwannee",604,10975,5386,4927,0.914779056813962
"Suwannee",605,10975,4315,4037,0.935573580533024
"Suwannee",606,10975,6263,4657,0.743573367395817
"Suwannee",607,10975,4428,4219,0.952800361336947
"Suwannee",608,10975,4090,3695,0.903422982885086
"Suwannee",609,10975,4100,3904,0.952195121951219
"Suwannee",610,10975,4908,3524,0.71801140994295
"Suwannee",611,10975,5044,4594,0.910785091197462
"Suwannee",612,10975,5001,4646,0.929014197160568
"Suwannee",613,10975,4522,3949,0.87328615656789
"Suwannee",614,10975,3412,3224,0.944900351699883
"Suwannee",615,10975,5620,4634,0.824555160142349
"Suwannee",616,10975,6872,6050,0.880384167636787
"Suwannee",617,10975,4246,3885,0.91497880357984
"Suwannee",618,10975,4030,3243,0.804714640198511
"Suwannee",619,10975,3971,3369,0.848400906572652
"Suwannee",620,10975,3513,2727,0.776259607173356
"Suwannee",621,10975,3428,3134,0.914235705950992
"Suwannee",622,10975,4829,3862,0.799751501346034
"Suwannee",623,10975,6264,5947,0.949393358876118
"Suwannee",624,10975,4342,3416,0.786734223859972
"Suwannee",625,10975,5808,4913,0.845902203856749
"Suwannee",626,10975,4620,4191,0.907142857142857
"Suwannee",627,10975,5101,4598,0.901391883944325
"Suwannee",628,10975,5292,4367,0.825207860922147
"Suwannee",629,10975,5838,4871,0.834361082562521
"Suwannee",630,10975,4865,4298,0.883453237410072
"Suwannee",631,10975,5602,4264,0.761156729739379
"Suwannee",632,10975,6142,5054,0.822859003581895
"Suwannee",633,10975,5903,5142,0.871082500423513
"Suwannee",634,10975,3828,3425,0.894723092998955
"Suwannee",635,10975,6468,6114,0.945269016697588
"Suwannee",636,10975,3111,2842,0.91353262616522
"Suwannee",637,10975,5568,5041,0.905352011494253
"Suwannee",638,10975,6121,5161,0.843162881882045
"Suwannee",639,10975,5165,3800,0.735721200387222
"Suwannee",640,10975,4043,3657,0.904526341825377
"Suwannee",641,10975,6094,5313,0.871841155234657
"Suwannee",642,10975,4332,4065,0.938365650969529
"Suwannee",643,10975,4698,4168,0.887186036611324
"Suwannee",644,10975,6556,5313,0.810402684563758
"Suwannee",645,10975,6752,5815,0.861226303317536
"Suwannee",646,10975,5064,4039,0.79759083728278
"Suwannee",647,10975,5211,3587,0.688351563999232
"Suwannee",648,10975,4525,3920,0.866298342541436
"Suwannee",649,10975,6196,4845,0.781956100710136
"Suwannee",650,10975,5942,4810,0.80949175361831
"Suwannee",651,10975,6079,4917,0.808850139825629
"Suwannee",652,10975,5651,5397,0.955052203149885
"Suwannee",653,10975,5875,5361,0.912510638297872
"Suwannee",654,10975,7595,6792,0.894272547728769
"Suwannee",655,10975,4116,3745,0.909863945578231
"Suwannee",656,10975,4669,3869,0.828657100021418
"Suwannee",657,10975,4308,3609,0.837743732590529
"Suwannee",658,10975,5612,4566,0.813613684960798
"Suwannee",659,10975,5579,5005,0.89711417816813
"Suwannee",660,10975,3726,3497,0.938539989264627
"Suwannee",661,10975,3953,3823,0.967113584619277
"Suwannee",662,10975,5938,5081,0.855675311552711
"Suwannee",663,10975,5423,4841,0.892679328784805
"Suwannee",664,10975,5996,4645,0.774683122081388
"Suwannee",665,10975,6194,4693,0.757668711656442
"Suwannee",666,10975,6058,5582,0.921426213271707
"Suwannee",667,10975,6910,6135,0.887843704775687
"Suwannee",668,10975,4335,3763,0.868050749711649
"Suwannee",669,10975,3646,2905,0.796763576522216
"Suwannee",670,10975,4135,3530,0.853688029020556
"Suwannee",671,10975,4955,4272,0.862159434914228
"Suwannee",672,10975,4361,3815,0.874799357945425
"Suwannee",673,10975,6791,5829,0.858341923133559
"Suwannee",674,10975,5157,4428,0.858638743455497
"Suwannee",675,10975,5175,4571,0.883285024154589
"Suwannee",676,10975,3266,2474,0.757501530924679
"Suwannee",677,10975,3381,2887,0.853889381839692
"Suwannee",678,10975,4498,3886,0.863939528679413
"Suwannee",679,10975,4441,3915,0.881558207610898
"Suwannee",680,10975,6464,5902,0.913056930693069
"Suwannee",681,10975,5843,5124,0.876946773917508
"Suwannee",682,10975,5081,4704,0.925802007478843
"Suwannee",683,10975,5493,4729,0.860913890405971
"Suwannee",684,10975,5510,4901,0.889473684210526
"Suwannee",685,10975,3875,3075,0.793548387096774
"Suwannee",686,10975,4462,4173,0.935230838189153
"Suwannee",687,10975,4793,4173,0.870644690173169
"Suwannee",688,10975,5075,4630,0.912315270935961
"Suwannee",689,10975,5175,4257,0.822608695652174
"Suwannee",690,10975,6475,5853,0.903938223938224
"Suwannee",691,10975,4624,4114,0.889705882352941
"Suwannee",692,10975,8052,6945,0.862518628912072
"Suwannee",693,10975,2794,2405,0.860773085182534
"Suwannee",694,10975,5203,4832,0.928694983663271
"Suwannee",695,10975,6580,6169,0.937537993920973
"Suwannee",696,10975,4068,3434,0.844149459193707
"Suwannee",697,10975,6545,5174,0.790527119938885
"Suwannee",698,10975,5112,4507,0.881651017214398
"Suwannee",699,10975,5457,4566,0.836723474436504
"Suwannee",700,10975,5403,4112,0.761058671108643
"Suwannee",701,10975,5434,4475,0.823518586676481
"Suwannee",702,10975,3622,3526,0.973495306460519
"Suwannee",703,10975,5354,3924,0.732909973851326
"Suwannee",704,10975,6033,5544,0.918945798110393
"Suwannee",705,10975,5805,5188,0.893712316968131
"Suwannee",706,10975,4991,3744,0.750150270486876
"Suwannee",707,10975,5613,4823,0.859255300195974
"Suwannee",708,10975,4097,3579,0.873566023919941
"Suwannee",709,10975,5625,4881,0.867733333333333
"Suwannee",710,10975,4861,4418,0.908866488376877
"Suwannee",711,10975,5273,5072,0.961881282002655
"Suwannee",712,10975,3476,3251,0.935270425776755
"Suwannee",713,10975,3025,2353,0.777851239669421
"Suwannee",714,10975,3084,2826,0.916342412451362
"Suwannee",715,10975,6620,6092,0.9202416918429
"Suwannee",716,10975,3677,3064,0.83328800652706
"Suwannee",717,10975,4825,4304,0.892020725388601
"Suwannee",718,10975,5324,4632,0.870022539444027
"Suwannee",719,10975,4017,3317,0.825740602439632
"Suwannee",720,10975,6724,5801,0.862730517549078
"Suwannee",721,10975,5031,3891,0.773404889683959
"Suwannee",722,10975,3697,3284,0.888287800919665
"Suwannee",723,10975,3655,3359,0.919015047879617
"Suwannee",724,10975,3080,2938,0.953896103896104
"Suwannee",725,10975,7670,6661,0.86844850065189
"Suwannee",726,10975,4925,4470,0.90761421319797
"Suwannee",727,10975,4103,3751,0.914209115281501
"Suwannee",728,10975,5574,4692,0.841765339074273
"Suwannee",729,10975,4725,4253,0.90010582010582
"Suwannee",730,10975,5270,4226,0.801897533206831
"Suwannee",731,10975,5424,4844,0.89306784660767
"Suwannee",732,10975,6033,5278,0.874854964362672
"Suwannee",733,10975,5636,5202,0.922995031937544
"Suwannee",734,10975,4561,3505,0.76847182635387
"Suwannee",735,10975,6886,5967,0.866540807435376
"Suwannee",736,10975,4521,3681,0.814200398142004
"Suwannee",737,10975,3047,2623,0.860846734492944
"Suwannee",738,10975,6094,5314,0.872005251066623
"Suwannee",739,10975,4233,3325,0.78549492085991
"Suwannee",740,10975,5821,5464,0.938670331558151
"Suwannee",741,10975,5237,3680,0.702692381134237
"Suwannee",742,10975,4639,4243,0.914636775167062
"Suwannee",743,10975,4738,4474,0.944280287040946
"Suwannee",744,10975,6159,5575,0.905179412242247
"Suwannee",745,10975,7065,5975,0.845718329794763
"Suwannee",746,10975,3687,3160,0.857065364795226
"Suwannee",747,10975,5811,5554,0.955773532954741
"Suwannee",748,10975,6697,5699,0.850978049873077
"Suwannee",749,10975,6684,5758,0.861460203470976
"Suwannee",750,10975,4785,4156,0.868547544409613
"Suwannee",751,10975,4741,4063,0.856992195739296
"Suwannee",752,10975,5546,4854,0.875225387666787
"Suwannee",753,10975,5840,5306,0.908561643835616
"Suwannee",754,10975,5271,4417,0.837981407702523
"Suwannee",755,10975,6395,5611,0.877404222048475
"Suwannee",756,10975,4762,4251,0.892692146157077
"Suwannee",757,10975,4236,3759,0.887393767705382
"Suwannee",758,10975,6979,6363,0.911735205616851
"Suwannee",759,10975,5154,4047,0.785215366705471
"Suwannee",760,10975,5084,4373,0.86014948859166
"Suwannee",761,10975,6005,5117,0.852123230641132
"Suwannee",762,10975,4099,3208,0.782629909734082
"Suwannee",763,10975,5660,5434,0.960070671378092
"Suwannee",764,10975,5188,4355,0.839437162683115
"Suwannee",765,10975,6596,5263,0.797907822922984
"Suwannee",766,10975,4848,4078,0.841171617161716
"Suwannee",767,10975,3931,3163,0.804629865174256
"Suwannee",768,10975,4417,4110,0.930495811636858
"Suwannee",769,10975,5940,5266,0.886531986531987
"Suwannee",770,10975,4249,3988,0.938573782066369
"Suwannee",771,10975,5375,4652,0.865488372093023
"Suwannee",772,10975,3954,3335,0.843449671219019
"Suwannee",773,10975,5259,4524,0.860239589275528
"Suwannee",774,10975,5905,4914,0.832176121930567
"Suwannee",775,10975,4132,3229,0.781461761858664
"Suwannee",776,10975,6032,3747,0.62118700265252
"Suwannee",777,10975,6417,5773,0.899641577060932
"Suwannee",778,10975,7040,6445,0.915482954545455
"Suwannee",779,10975,7183,5239,0.729360991229291
"Suwannee",780,10975,5233,4628,0.884387540607682
"Suwannee",781,10975,4100,3405,0.830487804878049
"Suwannee",782,10975,4673,4280,0.915899850203296
"Suwannee",783,10975,3112,2861,0.919344473007712
"Suwannee",784,10975,5553,5097,0.917882225823879
"Suwannee",785,10975,5156,4778,0.926687354538402
"Suwannee",786,10975,6216,5118,0.823359073359073
"Suwannee",787,10975,5834,5554,0.952005485087419
"Suwannee",788,10975,6260,5451,0.870766773162939
"Suwannee",789,10975,5268,4630,0.878891419893698
"Suwannee",790,10975,6661,6159,0.924635940549467
"Suwannee",791,10975,5050,3191,0.631881188118812
"Suwannee",792,10975,7215,6354,0.880665280665281
"Suwannee",793,10975,4879,4294,0.880098380815741
"Suwannee",794,10975,7264,6047,0.832461453744493
"Suwannee",795,10975,7165,6847,0.955617585484997
"Suwannee",796,10975,4671,4012,0.858916720188396
"Suwannee",797,10975,3104,2866,0.923324742268041
"Suwannee",798,10975,5589,4930,0.882089819287887
"Suwannee",799,10975,7602,6421,0.844646145751118
"Suwannee",800,10975,6626,5547,0.837156655599155
"Suwannee",801,10975,2674,2455,0.918100224382947
"Suwannee",802,10975,4950,4497,0.908484848484848
"Suwannee",803,10975,3259,3096,0.949984657870512
"Suwannee",804,10975,7049,6695,0.949780110653993
"Suwannee",805,10975,5245,4214,0.803431839847474
"Suwannee",806,10975,5705,5392,0.945135845749343
"Suwannee",807,10975,5574,4976,0.892716182274848
"Suwannee",808,10975,4279,3803,0.888759055854172
"Suwannee",809,10975,8191,6292,0.76816017580271
"Suwannee",810,10975,7401,6624,0.89501418727199
"Suwannee",811,10975,6384,4860,0.761278195488722
"Suwannee",812,10975,7344,6830,0.930010893246187
"Suwannee",813,10975,5292,4880,0.922146636432351
"Suwannee",814,10975,3389,2933,0.865447034523458
"Suwannee",815,10975,3854,3472,0.900882200311365
"Suwannee",816,10975,4560,4117,0.902850877192982
"Suwannee",817,10975,4209,3573,0.848895224518888
"Suwannee",818,10975,6178,5621,0.909841372612496
"Suwannee",819,10975,4574,4014,0.877568867512024
"Suwannee",820,10975,4985,4471,0.896890672016048
"Suwannee",821,10975,4955,4615,0.9313824419778
"Suwannee",822,10975,3729,3578,0.959506570126039
"Suwannee",823,10975,5655,4758,0.841379310344828
"Suwannee",824,10975,4936,3770,0.763776337115073
"Suwannee",825,10975,3708,3113,0.839536138079827
"Suwannee",826,10975,7413,5716,0.771077836233644
"Suwannee",827,10975,6311,5181,0.820947551893519
"Suwannee",828,10975,4743,4056,0.855154965211891
"Suwannee",829,10975,5623,5361,0.953405655344122
"Suwannee",830,10975,4758,3445,0.724043715846995
"Suwannee",831,10975,5816,4731,0.813445667125172
"Suwannee",832,10975,6700,5968,0.890746268656716
"Suwannee",833,10975,4350,3917,0.900459770114942
"Suwannee",834,10975,4013,3581,0.892349862945427
"Suwannee",835,10975,5003,4329,0.865280831501099
"Suwannee",836,10975,4344,3876,0.892265193370166
"Suwannee",837,10975,5311,4855,0.914140463189607
"Suwannee",838,10975,4417,3891,0.880914647951098
"Suwannee",839,10975,4656,4058,0.871563573883162
"Suwannee",840,10975,4821,4565,0.946898983613358
"Suwannee",841,10975,4232,3488,0.824196597353497
"Suwannee",842,10975,6076,5320,0.875576036866359
"Suwannee",843,10975,5914,5621,0.950456543794386
"Suwannee",844,10975,4666,4460,0.955850835833691
"Suwannee",845,10975,1865,1697,0.909919571045576
"Suwannee",846,10975,6477,4743,0.732283464566929
"Suwannee",847,10975,5134,4406,0.858200233735879
"Suwannee",848,10975,4703,4080,0.867531362959813
"Suwannee",849,10975,6726,6318,0.939339875111508
"Suwannee",850,10975,7209,7003,0.971424608128728
"Suwannee",851,10975,5340,4045,0.75749063670412
"Suwannee",852,10975,5829,4633,0.794819008406245
"Suwannee",853,10975,4880,3555,0.728483606557377
"Suwannee",854,10975,4223,3538,0.837793038124556
"Suwannee",855,10975,6820,5299,0.776979472140762
"Suwannee",856,10975,4977,3870,0.777576853526221
"Suwannee",857,10975,3629,3361,0.926150454670708
"Suwannee",858,10975,6235,5096,0.817321571772253
"Suwannee",859,10975,5311,4847,0.912634155526266
"Suwannee",860,10975,6551,6023,0.919401618073577
"Suwannee",861,10975,6760,5966,0.882544378698225
"Suwannee",862,10975,6125,5668,0.925387755102041
"Suwannee",863,10975,3509,3235,0.921915075520091
"Suwannee",864,10975,4253,4021,0.945450270397367
"Suwannee",865,10975,6077,5788,0.952443639953925
"Suwannee",866,10975,3181,3009,0.945928953159384
"Suwannee",867,10975,6446,4269,0.662271175923053
"Suwannee",868,10975,4359,3537,0.811424638678596
"Suwannee",869,10975,6319,4971,0.7866751068207
"Suwannee",870,10975,4770,4276,0.89643605870021
"Suwannee",871,10975,4939,4170,0.844300465681312
"Suwannee",872,10975,5018,4670,0.930649661219609
"Suwannee",873,10975,5479,4501,0.821500273772586
"Suwannee",874,10975,4135,3382,0.817896009673519
"Suwannee",875,10975,4635,4029,0.869255663430421
"Suwannee",876,10975,5148,4928,0.957264957264957
"Suwannee",877,10975,5655,5312,0.939345711759505
"Suwannee",878,10975,6379,5904,0.925536918012228
"Suwannee",879,10975,5817,4623,0.794739556472408
"Suwannee",880,10975,5070,4625,0.912228796844181
"Suwannee",881,10975,4980,4344,0.872289156626506
"Suwannee",882,10975,2691,1942,0.72166480862133
"Suwannee",883,10975,6041,5386,0.891574242675054
"Suwannee",884,10975,5332,4774,0.895348837209302
"Suwannee",885,10975,5143,4534,0.881586622593817
"Suwannee",886,10975,5514,4764,0.863982589771491
"Suwannee",887,10975,5344,4103,0.767776946107784
"Suwannee",888,10975,4686,4191,0.894366197183099
"Suwannee",889,10975,4391,3862,0.879526303803234
"Suwannee",890,10975,4784,4419,0.923704013377926
"Suwannee",891,10975,8002,6194,0.77405648587853
"Suwannee",892,10975,5735,4818,0.840104620749782
"Suwannee",893,10975,3369,2993,0.888394182249926
"Suwannee",894,10975,6309,3665,0.580916151529561
"Suwannee",895,10975,5677,4412,0.777171041042804
"Suwannee",896,10975,4707,4274,0.908009347779902
"Suwannee",897,10975,6075,4576,0.753251028806584
"Suwannee",898,10975,3701,2958,0.799243447716833
"Suwannee",899,10975,5660,4214,0.74452296819788
"Suwannee",900,10975,5173,4584,0.886139570848637
"Suwannee",901,10975,5435,4500,0.827966881324747
"Suwannee",902,10975,4371,2427,0.555250514756349
"Suwannee",903,10975,6742,6335,0.93963215663008
"Suwannee",904,10975,8267,7586,0.917624289343172
"Suwannee",905,10975,6539,5339,0.81648570117755
"Suwannee",906,10975,3587,2980,0.830777808753833
"Suwannee",907,10975,5661,4561,0.805688040982159
"Suwannee",908,10975,5347,4907,0.917710865906116
"Suwannee",909,10975,5942,4967,0.835913833726018
"Suwannee",910,10975,3693,3334,0.902789060384511
"Suwannee",911,10975,5946,5339,0.897914564413051
"Suwannee",912,10975,2176,1968,0.904411764705882
"Suwannee",913,10975,8304,7551,0.909320809248555
"Suwannee",914,10975,3834,3389,0.883933229003652
"Suwannee",915,10975,8087,5117,0.632743909978979
"Suwannee",916,10975,4849,4322,0.891317797484017
"Suwannee",917,10975,4370,3875,0.886727688787185
"Suwannee",918,10975,3314,3008,0.907664453832227
"Suwannee",919,10975,4728,3957,0.836928934010152
"Suwannee",920,10975,5074,4017,0.791683090264091
"Suwannee",921,10975,6486,4992,0.769657724329325
"Suwannee",922,10975,6513,5129,0.787501919238446
"Suwannee",923,10975,5470,4279,0.782266910420475
"Suwannee",924,10975,6413,6130,0.955870887260253
"Suwannee",925,10975,5050,4259,0.843366336633663
"Suwannee",926,10975,4617,3483,0.754385964912281
"Suwannee",927,10975,5210,4664,0.895201535508637
"Suwannee",928,10975,4880,4173,0.855122950819672
"Suwannee",929,10975,4979,4491,0.901988351074513
"Suwannee",930,10975,5481,4971,0.906951286261631
"Suwannee",931,10975,6312,5707,0.90415082382763
"Suwannee",932,10975,6220,4722,0.759163987138264
"Suwannee",933,10975,6265,5062,0.807980845969673
"Suwannee",934,10975,4365,3829,0.877205040091638
"Suwannee",935,10975,3449,2973,0.861988982313714
"Suwannee",936,10975,4391,3603,0.820542017763607
"Suwannee",937,10975,3940,3493,0.886548223350254
"Suwannee",938,10975,6906,6150,0.890529973935708
"Suwannee",939,10975,3684,2869,0.778773072747014
"Suwannee",940,10975,5520,4827,0.87445652173913
"Suwannee",941,10975,6737,5201,0.772005343624759
"Suwannee",942,10975,3471,3191,0.919331604724863
"Suwannee",943,10975,6377,5907,0.926297632115415
"Suwannee",944,10975,4232,3966,0.937145557655955
"Suwannee",945,10975,4754,3964,0.833824148085823
"Suwannee",946,10975,2676,2454,0.917040358744395
"Suwannee",947,10975,4888,4310,0.881751227495908
"Suwannee",948,10975,5389,4988,0.925589163110039
"Suwannee",949,10975,7005,6467,0.923197715917202
"Suwannee",950,10975,4389,3994,0.910002278423331
"Suwannee",951,10975,4549,3960,0.870520993624972
"Suwannee",952,10975,4285,3916,0.913885647607935
"Suwannee",953,10975,4233,3656,0.863690054334987
"Suwannee",954,10975,5827,4841,0.830787712373434
"Suwannee",955,10975,5645,4747,0.840921169176262
"Suwannee",956,10975,3673,3442,0.937108630547237
"Suwannee",957,10975,3802,2680,0.704892162019989
"Suwannee",958,10975,1979,1798,0.908539666498231
"Suwannee",959,10975,6208,4916,0.791881443298969
"Suwannee",960,10975,5796,4355,0.751380262249827
"Suwannee",961,10975,3293,2864,0.86972365624051
"Suwannee",962,10975,6592,6021,0.913379854368932
"Suwannee",963,10975,3806,3452,0.906988964792433
"Suwannee",964,10975,6521,5615,0.861064253948781
"Suwannee",965,10975,4175,3790,0.907784431137725
"Suwannee",966,10975,5258,4852,0.922784328642069
"Suwannee",967,10975,4173,3407,0.816439012700695
"Suwannee",968,10975,5491,5138,0.935712984884356
"Suwannee",969,10975,4440,3496,0.787387387387387
"Suwannee",970,10975,5047,4608,0.913017634238161
"Suwannee",971,10975,5415,5036,0.930009233610342
"Suwannee",972,10975,4281,3732,0.871758934828311
"Suwannee",973,10975,4797,4264,0.888888888888889
"Suwannee",974,10975,6648,5977,0.899067388688327
"Suwannee",975,10975,5447,4303,0.789976133651551
"Suwannee",976,10975,4144,3739,0.90226833976834
"Suwannee",977,10975,6457,5350,0.828558153941459
"Suwannee",978,10975,5431,4671,0.860062603572086
"Suwannee",979,10975,5076,4485,0.883569739952719
"Suwannee",980,10975,4933,4542,0.920737887695115
"Suwannee",981,10975,6743,6422,0.9523950763755
"Suwannee",982,10975,4236,3898,0.920207743153919
"Suwannee",983,10975,5467,4438,0.811779769526248
"Suwannee",984,10975,5991,4947,0.825738607911868
"Suwannee",985,10975,5307,4548,0.856981345392877
"Suwannee",986,10975,5417,3429,0.63300719955695
"Suwannee",987,10975,5499,5045,0.917439534460811
"Suwannee",988,10975,4776,4339,0.908500837520938
"Suwannee",989,10975,5038,4587,0.910480349344978
"Suwannee",990,10975,5041,4176,0.828407062090855
"Suwannee",991,10975,4947,4275,0.864160097028502
"Suwannee",992,10975,5988,5417,0.904642618570474
"Suwannee",993,10975,4123,3392,0.822701916080524
"Suwannee",994,10975,3949,3525,0.892631045834388
"Suwannee",995,10975,7123,6620,0.929383686648884
"Suwannee",996,10975,4736,4058,0.856841216216216
"Suwannee",997,10975,5438,4327,0.795696947407135
"Suwannee",998,10975,4372,3825,0.874885635864593
"Suwannee",999,10975,5669,4944,0.872111483506791
"Suwannee",1000,10975,5589,4345,0.777419932009304
"Suwannee",1001,10975,4582,3918,0.855085115670013
"Suwannee",1002,10975,5000,4434,0.8868
"Suwannee",1003,10975,5775,5029,0.870822510822511
"Suwannee",1004,10975,5870,5019,0.855025553662692
"Suwannee",1005,10975,6738,5646,0.83793410507569
"Suwannee",1006,10975,4799,4258,0.887268180871015
"Suwannee",1007,10975,2224,1809,0.81339928057554
"Suwannee",1008,10975,2914,2781,0.954358270418668
"Suwannee",1009,10975,3476,3109,0.894418872266974
"Suwannee",1010,10975,4070,3492,0.857985257985258
"Suwannee",1011,10975,7684,6498,0.845653305570016
"Suwannee",1012,10975,4392,3260,0.742258652094718
"Suwannee",1013,10975,3286,2677,0.814668289713938
"Suwannee",1014,10975,5956,5139,0.862827400940228
"Suwannee",1015,10975,3151,2982,0.946366232941923
"Suwannee",1016,10975,4909,4427,0.901812996536973
"Suwannee",1017,10975,4626,3208,0.69347168179853
"Suwannee",1018,10975,4654,4362,0.937258272453803
"Suwannee",1019,10975,6054,5632,0.930294020482326
"Suwannee",1020,10975,5808,4667,0.803546831955923
"Suwannee",1021,10975,5368,5021,0.935357675111773
"Suwannee",1022,10975,4157,3788,0.911234063026221
"Suwannee",1023,10975,4540,4048,0.891629955947137
"Suwannee",1024,10975,4980,4367,0.876907630522088
"Suwannee",1025,10975,4458,3875,0.869223867205025
"Suwannee",1026,10975,5494,4180,0.760829996359665
"Suwannee",1027,10975,4347,4039,0.92914653784219
"Suwannee",1028,10975,5638,4750,0.842497339482086
"Suwannee",1029,10975,5869,5478,0.933378769807463
"Suwannee",1030,10975,4922,4419,0.89780577001219
"Suwannee",1031,10975,3187,2897,0.909005334170066
"Suwannee",1032,10975,5016,4545,0.9061004784689
"Suwannee",1033,10975,4890,4426,0.905112474437628
"Suwannee",1034,10975,6700,6278,0.937014925373134
"Suwannee",1035,10975,5563,4321,0.776739169512853
"Suwannee",1036,10975,4629,4169,0.900626485201988
"Suwannee",1037,10975,4476,3879,0.866621983914209
"Suwannee",1038,10975,6015,5204,0.865170407315046
"Suwannee",1039,10975,4931,4273,0.86655850740215
"Suwannee",1040,10975,6194,4873,0.786729092670326
"Suwannee",1041,10975,4580,3220,0.703056768558952
"Suwannee",1042,10975,4237,3601,0.849893792777909
"Suwannee",1043,10975,7271,5484,0.754229129418237
"Suwannee",1044,10975,6968,3411,0.489523536165327
"Suwannee",1045,10975,6464,6151,0.95157797029703
"Suwannee",1046,10975,3690,3583,0.9710027100271
"Suwannee",1047,10975,4986,3781,0.758323305254713
"Suwannee",1048,10975,6361,5546,0.871875491274957
"Suwannee",1049,10975,2947,2294,0.778418730912793
"Suwannee",1050,10975,5833,5437,0.932110406308932
"Suwannee",1051,10975,2599,2208,0.849557522123894
"Suwannee",1052,10975,3479,3072,0.883012359873527
"Suwannee",1053,10975,6608,5473,0.828238498789346
